Location,Price,Bedrooms,Bathrooms,Listing Name
Vancouver,1998000,7,3.0,"33 W 47TH AVENUE Vancouver, British Columbia"
Vancouver,1499000,2,2.0,"106 458 W 63RD AVENUE Vancouver, British Columbia"
Vancouver,3180000,5,3.0,"5819 HIGHBURY STREET Vancouver, British Columbia"
Vancouver,8000000,4,3.0,"4545 W 4TH AVENUE Vancouver, British Columbia"
Vancouver,4380000,4,2.0,"460 W 48TH AVENUE Vancouver, British Columbia"
Vancouver,958000,1,1.0,"102 488 W 58TH AVENUE Vancouver, British Columbia"
Vancouver,1920000,3,4.0,"332 E 50TH AVENUE Vancouver, British Columbia"
Vancouver,698000,2,2.0,"1101 1188 HOWE STREET Vancouver, British Columbia"
Vancouver,729900,0,0,"17 2000 Treelane Rd Campbell River, British Columbia"
Vancouver,798000,0,0,"1115 1768 COOK STREET Vancouver, British Columbia"
Vancouver,4998000,0,0,"79 W 12TH AVENUE Vancouver, British Columbia"
Vancouver,544900,0,0,"1212 989 NELSON STREET Vancouver, British Columbia"
Vancouver,1280000,0,0,"2808 2085 SKYLINE COURT Burnaby, British Columbia"
Vancouver,828000,0,0,"1683 87 NELSON STREET Vancouver, British Columbia"
Vancouver,2999900,0,0,"2853 W 23RD AVENUE Vancouver, British Columbia"
Vancouver,3288000,0,0,"2027 YORK AVENUE Vancouver, British Columbia"
Vancouver,4988800,0,0,"6398 CARNARVON STREET Vancouver, British Columbia"
Vancouver,5464800,0,0,"6083 COLLINGWOOD PLACE Vancouver, British Columbia"
Vancouver,599988,0,0,"2601 520 COMO LAKE AVENUE Coquitlam, British Columbia"
Vancouver,495000,0,0,"501 9595 ERICKSON DRIVE Burnaby, British Columbia"
Vancouver,3388000,0,0,"3206 1111 RICHARDS STREET Vancouver, British Columbia"
Vancouver,4680000,0,0,"3602 889 PACIFIC STREET Vancouver, British Columbia"
Vancouver,1380000,0,0,"4001 1480 HOWE STREET Vancouver, British Columbia"
Vancouver,1479000,0,0,"101 2181 W 12TH AVENUE Vancouver, British Columbia"
Vancouver,849800,0,0,"312 2220 KINGSWAY Vancouver, British Columbia"
Vancouver,3780000,0,0,"3531 W 37TH AVENUE Vancouver, British Columbia"
Vancouver,649900,0,0,"1906 550 TAYLOR STREET Vancouver, British Columbia"
Vancouver,1088000,0,0,"506 933 SEYMOUR STREET Vancouver, British Columbia"
Vancouver,649000,0,0,"1403 928 HOMER STREET Vancouver, British Columbia"
Vancouver,659900,0,0,"411 83 MOODY STREET Port Moody, British Columbia"
Vancouver,-1,3,2.0,EXCELLENT SEMI-RETIREMENT/BUSINESS OPP AND HOUSE IN SASKATCHEWAN
Vancouver,1688000,2,3.0,"1394 SEYMOUR STREET Vancouver, British Columbia"
Vancouver,758000,2,1.0,"1101 1740 COMOX STREET Vancouver, British Columbia"
Vancouver,1388000,2,2.0,"204 1788 ONTARIO STREET Vancouver, British Columbia"
Coquitlam,998000,2,2.0,"2910 450 WESTVIEW STREET Coquitlam, British Columbia"
Vancouver,5188000,7,7,"3841 W 38TH AVENUE Vancouver, British Columbia"
Vancouver,2888000,5,3.0,"1478 E KING EDWARD AVENUE Vancouver, British Columbia"
Vancouver,2888000,7,3.0,"1488 E KING EDWARD AVENUE Vancouver, British Columbia"
Vancouver,189000,2,2.0,"4 145 KING EDWARD STREET Coquitlam, British Columbia"
Vancouver,749000,2,1.0,"111 1500 PENDRELL STREET Vancouver, British Columbia"
Vancouver,1498000,3,2.0,"258 E 17TH AVENUE Vancouver, British Columbia"
Vancouver,898000,1,1.0,"2908 1308 HORNBY STREET Vancouver, British Columbia"
Vancouver,828000,1,1.0,"907 788 HAMILTON STREET Vancouver, British Columbia"
Vancouver,1480000,5,2.0,"5138 FRASER STREET Vancouver, British Columbia"
Vancouver,429000,1,1.0,"403 1050 CHILCO STREET Vancouver, British Columbia"
Vancouver,3288000,5,4.0,"3652 W 23RD AVENUE Vancouver, British Columbia"
Vancouver,3000000,3,2.0,"4029 KAMLOOPS STREET Vancouver, British Columbia"
Vancouver,3000000,4,2.0,"4035 KAMLOOPS STREET Vancouver, British Columbia"
Vancouver,3000000,5,4.0,"2474 E 24TH AVENUE Vancouver, British Columbia"
Vancouver,3000000,0,0,"4011 KAMLOOPS STREET Vancouver, British Columbia"
Vancouver,759000,0,0,"410 2001 WALL STREET Vancouver, British Columbia"
Vancouver,739000,0,0,"310 2055 YUKON STREET Vancouver, British Columbia"
Vancouver,599000,0,0,"312 5723 BALSAM STREET Vancouver, British Columbia"
Vancouver,3850000,0,0,"3006 1111 RICHARDS STREET Vancouver, British Columbia"
Vancouver,639000,0,0,"502 999 SEYMOUR STREET Vancouver, British Columbia"
Vancouver,925000,0,0,"906 128 W CORDOVA STREET Vancouver, British Columbia"
Vancouver,4999000,0,0,"6 1861 BEACH AVENUE Vancouver, British Columbia"
Vancouver,749000,0,0,"404 928 HOMER STREET Vancouver, British Columbia"
Vancouver,1688000,0,0,"7025 DUFF STREET Vancouver, British Columbia"
Vancouver,529900,0,0,"505 1188 HOWE STREET Vancouver, British Columbia"
Vancouver,648800,0,0,"405 123 W 1ST AVENUE Vancouver, British Columbia"
Vancouver,839000,0,0,"212 3399 NOEL DRIVE Burnaby, British Columbia"
Vancouver,1599900,0,0,"1106 980 COOPERAGE WAY Vancouver, British Columbia"
Vancouver,828000,0,0,"501 89 W 2ND AVENUE Vancouver, British Columbia"
Vancouver,738900,0,0,"206 2828 MAIN STREET Vancouver, British Columbia"
Vancouver,1050000,0,0,"1621 EASTERN AVENUE North Vancouver, British Columbia"
Vancouver,780000,0,0,"507 3451 SAWMILL CRESCENT Vancouver, British Columbia"
Vancouver,299000,0,0,"147 145 KING EDWARD STREET Coquitlam, British Columbia"
Vancouver,1295000,0,0,"2710 128 W CORDOVA STREET Vancouver, British Columbia"
Vancouver,2399999,0,0,"3581 HAIDA DRIVE Vancouver, British Columbia"
Vancouver,899000,0,0,"502 1255 MAIN STREET Vancouver, British Columbia"
Vancouver,-1,3,2.0,EXCELLENT SEMI-RETIREMENT/BUSINESS OPP AND HOUSE IN SASKATCHEWAN
Vancouver,899000,2,1.0,"2309 1188 RICHARDS STREET Vancouver, British Columbia"
Vancouver,1198000,2,2.0,"N210 5189 CAMBIE STREET Vancouver, British Columbia"
Vancouver,1219000,2,2.0,"214 5289 CAMBIE STREET Vancouver, British Columbia"
Vancouver,8680000,7,7,"2007 W 29TH AVENUE Vancouver, British Columbia"
Vancouver,1750000,2,2.0,"503 583 BEACH CRESCENT Vancouver, British Columbia"
Vancouver,2680000,2,3.0,"3102 838 W HASTINGS STREET Vancouver, British Columbia"
Vancouver,1980000,3,3.0,"502 2150 W 40TH AVENUE Vancouver, British Columbia"
Vancouver,9680000,5,7,"4051 CYPRESS STREET Vancouver, British Columbia"
Vancouver,2368000,7,5.0,"378 E 63RD AVENUE Vancouver, British Columbia"
Vancouver,4198000,5,7,"3115 CHESTNUT CRESCENT Port Moody, British Columbia"
Vancouver,3100000,3,3.0,"112 1288 MARINASIDE CRESCENT Vancouver, British Columbia"
Vancouver,728000,1,1.0,"1207 1333 W GEORGIA STREET Vancouver, British Columbia"
Vancouver,1898000,2,2.0,"904 1483 W 7TH AVENUE Vancouver, British Columbia"
Vancouver,1679000,7,3.0,"1701 SEMLIN DRIVE Vancouver, British Columbia"
Vancouver,799800,2,2.0,"310 1155 SEYMOUR STREET Vancouver, British Columbia"
Vancouver,5688000,3,2.0,"5368 MANSON STREET Vancouver, British Columbia"
Vancouver,1199000,2,2.0,"105 5289 CAMBIE STREET Vancouver, British Columbia"
Vancouver,7388000,7,7,"6823 ADERA STREET Vancouver, British Columbia"
Vancouver,1499000,0,0,"678 E 59TH AVENUE Vancouver, British Columbia"
Vancouver,1738000,0,0,"406 4685 CAMBIE STREET Vancouver, British Columbia"
Vancouver,888000,0,0,"805 567 CLARKE ROAD Coquitlam, British Columbia"
Vancouver,2398000,0,0,"3365 W 12TH AVENUE Vancouver, British Columbia"
Vancouver,949900,0,0,"505 1205 HOWE STREET Vancouver, British Columbia"
Vancouver,800000,0,0,"216 1001 W 43RD AVENUE Vancouver, British Columbia"
Vancouver,650000,0,0,"301 1055 W 13TH AVENUE Vancouver, British Columbia"
Vancouver,1249900,0,0,"1205 388 DRAKE STREET Vancouver, British Columbia"
Vancouver,788000,0,0,"1707 1188 HOWE STREET Vancouver, British Columbia"
Vancouver,1075000,0,0,"506 930 CAMBIE STREET Vancouver, British Columbia"
Vancouver,1599000,0,0,"2204 SPRUCE STREET Vancouver, British Columbia"
Vancouver,2218000,0,0,"2001 1499 W PENDER STREET Vancouver, British Columbia"
Vancouver,1190000,0,0,"802 518 BEATTY STREET Vancouver, British Columbia"
Vancouver,1390000,0,0,"2303 590 NICOLA STREET Vancouver, British Columbia"
Vancouver,724900,0,0,"2515 777 RICHARDS STREET Vancouver, British Columbia"
Vancouver,1138000,0,0,"4752 DUCHESS STREET Vancouver, British Columbia"
Vancouver,2280000,0,0,"1630 BAYSHORE DRIVE Vancouver, British Columbia"
Vancouver,1149000,0,0,"518 E CORDOVA STREET Vancouver, British Columbia"
Vancouver,985000,0,0,"2201 950 CAMBIE STREET Vancouver, British Columbia"
Vancouver,899000,0,0,"1105 1238 SEYMOUR STREET Vancouver, British Columbia"
Vancouver,3698000,0,0,"1103 1550 ALBERNI STREET Vancouver, British Columbia"
Vancouver,649000,0,0,"717 221 UNION STREET Vancouver, British Columbia"
Vancouver,-1,3,2.0,EXCELLENT SEMI-RETIREMENT/BUSINESS OPP AND HOUSE IN SASKATCHEWAN
Vancouver,599000,2,1.0,"301 33 N TEMPLETON DRIVE Vancouver, British Columbia"
Vancouver,2399900,2,3.0,"605 WEST 31ST AVENUE Vancouver, British Columbia"
Vancouver,1799800,2,2.0,"611 1768 COOK STREET Vancouver, British Columbia"
Vancouver,1299900,2,3.0,"2402 450 WESTVIEW STREET Coquitlam, British Columbia"
Vancouver,1588888,3,4.0,"SL2 2709 E 8TH AVENUE Vancouver, British Columbia"
Vancouver,1288000,2,2.0,"2904 977 MAINLAND STREET Vancouver, British Columbia"
Vancouver,1288000,1,1.0,"3706 1151 W GEORGIA STREET Vancouver, British Columbia"
Vancouver,1688000,3,4.0,"6350 CHESTER STREET Vancouver, British Columbia"
Vancouver,599900,1,1.0,"1806 1010 RICHARDS STREET Vancouver, British Columbia"
Vancouver,1699800,5,3.0,"1325 RUPERT STREET Vancouver, British Columbia"
Vancouver,599900,2,2.0,"1204 3737 BARTLETT COURT Burnaby, British Columbia"
Vancouver,1558888,3,4.0,"SL1 2709 E 8TH AVENUE Vancouver, British Columbia"
Vancouver,2999800,3,3.0,"3508 W 24TH AVENUE Vancouver, British Columbia"
Vancouver,1249900,2,2.0,"104 4932 CAMBIE STREET Vancouver, British Columbia"
Vancouver,1399900,2,2.0,"602 283 DAVIE STREET Vancouver, British Columbia"
Vancouver,3480000,5,4.0,"1878 W 60TH AVENUE Vancouver, British Columbia"
Vancouver,674900,1,1.0,"601 53 W HASTINGS STREET Vancouver, British Columbia"
Vancouver,1200000,2,2.0,"102 15165 THRIFT AVENUE WHITE ROCK, British Columbia"
Vancouver,1190000,0,0,"3305 938 NELSON STREET Vancouver, British Columbia"
Vancouver,6990000,0,0,"6561 MACDONALD STREET Vancouver, British Columbia"
Vancouver,670000,0,0,"1601 1212 HOWE STREET Vancouver, British Columbia"
Vancouver,5999999,0,0,"5969 GRANVILLE STREET Vancouver, British Columbia"
Vancouver,1880000,0,0,"3007 1028 BARCLAY STREET Vancouver, British Columbia"
Vancouver,629999,0,0,"316 2435 KINGSWAY Vancouver, British Columbia"
Vancouver,9880000,0,0,"1699 SASAMAT STREET Vancouver, British Columbia"
Vancouver,1959000,0,0,"470 W 35TH AVENUE Vancouver, British Columbia"
Vancouver,2180000,0,0,"1333 E 41ST AVENUE Vancouver, British Columbia"
Vancouver,1898000,0,0,"316 456 MOBERLY ROAD Vancouver, British Columbia"
Vancouver,3299000,0,0,"2819 89 NELSON STREET Vancouver, British Columbia"
Vancouver,2300000,0,0,"1820 VICTORIA DRIVE Vancouver, British Columbia"
Vancouver,2500000,0,0,"1910 E 2ND AVENUE Vancouver, British Columbia"
Vancouver,4999000,0,0,"2818 89 NELSON STREET Vancouver, British Columbia"
Vancouver,2288000,0,0,"375 SE MARINE DRIVE Vancouver, British Columbia"
Vancouver,229888,0,0,"214 8031 RYAN ROAD Richmond, British Columbia"
Vancouver,1499000,0,0,"2707 1351 CONTINENTAL STREET Vancouver, British Columbia"
Vancouver,2429000,0,0,"2904 667 HOWE STREET Vancouver, British Columbia"
Vancouver,884000,0,0,"4803 SLOCAN STREET Vancouver, British Columbia"
Vancouver,899000,0,0,"806 5058 JOYCE STREET Vancouver, British Columbia"
Vancouver,5180000,0,0,"1079 W 47TH AVENUE Vancouver, British Columbia"
Vancouver,1499900,0,0,"1003 1775 QUEBEC STREET Vancouver, British Columbia"
Vancouver,-1,3,2.0,EXCELLENT SEMI-RETIREMENT/BUSINESS OPP AND HOUSE IN SASKATCHEWAN
Vancouver,1349900,2,2.0,"2701 1188 W PENDER STREET Vancouver, British Columbia"
Vancouver,649000,1,1.0,"707 123 W 1ST AVENUE Vancouver, British Columbia"
Vancouver,7380000,5,7,"5898 HIGHBURY STREET Vancouver, British Columbia"
Vancouver,2220000,2,2.0,"3803 1480 HOWE STREET Vancouver, British Columbia"
Vancouver,2499990,7,5.0,"6626 CLARENDON STREET Vancouver, British Columbia"
Vancouver,-1,7,7,Beautiful Business and Home opportunity in Louisbourg NS
Vancouver,1599000,4,2.0,Character House with Spectacular View!
Vancouver,1998000,7,2.0,"1072 E 61ST AVENUE Vancouver, British Columbia"
Vancouver,768800,2,2.0,"1404 3581 E KENT AVENUE NORTH AVENUE Vancouver, British Columbia"
Vancouver,3000000,7,4.0,"3475 W 8TH AVENUE Vancouver, British Columbia"
Vancouver,2349900,2,3.0,"607 WEST 31ST AVENUE Vancouver, British Columbia"
Vancouver,2680000,7,7,"955 ROCHESTER AVENUE Coquitlam, British Columbia"
Vancouver,599900,1,1.0,"1603 450 WESTVIEW STREET Coquitlam, British Columbia"
Vancouver,830000,1,1.0,"1608 999 SEYMOUR STREET Vancouver, British Columbia"
Vancouver,1230000,3,3.0,"101 652 WHITING WAY Coquitlam, British Columbia"
Vancouver,3180000,7,7,"66 E 62ND AVENUE Vancouver, British Columbia"
Vancouver,1399000,2,2.0,"1802 33 SMITHE STREET Vancouver, British Columbia"
Vancouver,1499000,3,2.0,"1018 ROCHESTER AVENUE Coquitlam, British Columbia"
Vancouver,2380000,4,5.0,"62 E 61ST AVENUE Vancouver, British Columbia"
Vancouver,899000,0,0,"201 488 HELMCKEN STREET Vancouver, British Columbia"
Vancouver,775000,0,0,"317 733 W 3RD STREET North Vancouver, British Columbia"
Vancouver,4950000,0,0,"1751 W KING EDWARD AVENUE Vancouver, British Columbia"
Vancouver,559000,0,0,"307 8570 RIVERGRASS DRIVE Vancouver, British Columbia"
Vancouver,4480000,0,0,"2035 W 61ST AVENUE Vancouver, British Columbia"
Vancouver,765000,0,0,"306 2468 BAYSWATER STREET Vancouver, British Columbia"
Vancouver,729900,0,0,"204 1249 GRANVILLE STREET Vancouver, British Columbia"
Vancouver,849900,0,0,"3004 888 HOMER STREET Vancouver, British Columbia"
Vancouver,1399900,0,0,"219 JACKSON STREET Coquitlam, British Columbia"
Vancouver,1499000,0,0,"2411 W 1ST AVENUE Vancouver, British Columbia"
Vancouver,1599000,0,0,"1804 COTTON DRIVE Vancouver, British Columbia"
Vancouver,1168000,0,0,"315 1783 MANITOBA STREET Vancouver, British Columbia"
Vancouver,1549800,0,0,"2425 WILLIAM STREET Vancouver, British Columbia"
Vancouver,559000,0,0,"2006 520 COMO LAKE AVENUE Coquitlam, British Columbia"
Vancouver,2188000,0,0,"3045 GRANT STREET Vancouver, British Columbia"
Vancouver,589000,0,0,"1004 135 E 17TH STREET North Vancouver, British Columbia"
Vancouver,1149000,0,0,"1903 1277 NELSON STREET Vancouver, British Columbia"
Vancouver,499900,0,0,"601 63 KEEFER PLACE Vancouver, British Columbia"
Vancouver,3958000,0,0,"4402 W 9TH AVENUE Vancouver, British Columbia"
Vancouver,599000,0,0,"1904 5189 GASTON STREET Vancouver, British Columbia"
Vancouver,724900,0,0,"406 1249 GRANVILLE STREET Vancouver, British Columbia"
Vancouver,-1,3,2.0,EXCELLENT SEMI-RETIREMENT/BUSINESS OPP AND HOUSE IN SASKATCHEWAN
Vancouver,2500000,3,2.0,"1985 E 1ST AVENUE Vancouver, British Columbia"
Vancouver,445000,2,1.0,"201 29 NANAIMO STREET Vancouver, British Columbia"
Vancouver,5380000,7,7,"1581 W 58TH AVENUE Vancouver, British Columbia"
Vancouver,3000000,7,2.0,"3187 E BROADWAY Vancouver, British Columbia"
Vancouver,2888000,7,3.0,"1468 E KING EDWARD AVENUE Vancouver, British Columbia"
Vancouver,3998000,3,2.0,"2166 W 54TH AVENUE Vancouver, British Columbia"
Vancouver,1998000,3,3.0,"2789 ALAMEIN AVENUE Vancouver, British Columbia"
Vancouver,617900,3,2.0,"House for sale in quite area, priced to sell."
Vancouver,650000,1,1.0,"302 1825 W 8TH AVENUE Vancouver, British Columbia"
Vancouver,599900,1,1.0,"101 1280 NICOLA STREET Vancouver, British Columbia"
Vancouver,7990000,5,7,"2105 W 57TH AVENUE Vancouver, British Columbia"
Vancouver,599000,1,1.0,"207 1889 ALBERNI STREET Vancouver, British Columbia"
Vancouver,3800000,7,2.0,"3142 GRANDVIEW HIGHWAY Vancouver, British Columbia"
Vancouver,3600000,3,2.0,"3148 GRANDVIEW HIGHWAY Vancouver, British Columbia"
Vancouver,2099900,3,3.0,"1705 1211 MELVILLE STREET Vancouver, British Columbia"
Vancouver,3998000,3,3.0,"6637 ASH STREET Vancouver, British Columbia"
Vancouver,1699000,5,2.0,"2725 E 48TH AVENUE Vancouver, British Columbia"
Vancouver,899000,1,1.0,"571 438 W KING EDWARD AVENUE Vancouver, British Columbia"
Vancouver,1489000,0,0,"102 888 HAMILTON STREET Vancouver, British Columbia"
Vancouver,6280000,0,0,"2185 W 32ND AVENUE Vancouver, British Columbia"
Vancouver,1600000,0,0,"1550 E 1ST AVENUE Vancouver, British Columbia"
Vancouver,4299000,0,0,"3106 GRANDVIEW HIGHWAY Vancouver, British Columbia"
Vancouver,3300000,0,0,"3586 E 29TH AVENUE Vancouver, British Columbia"
Vancouver,4000000,0,0,"3116 GRANDVIEW HIGHWAY Vancouver, British Columbia"
Vancouver,3000000,0,0,"3580 E 29TH AVENUE Vancouver, British Columbia"
Vancouver,4890000,0,0,"545 W 50TH AVENUE Vancouver, British Columbia"
Vancouver,3399000,0,0,"1202 1180 BROUGHTON STREET Vancouver, British Columbia"
Vancouver,1188000,0,0,"2902 525 FOSTER AVENUE Burnaby, British Columbia"
Vancouver,9980000,0,0,"1376 W 26TH AVENUE Vancouver, British Columbia"
Vancouver,1388000,0,0,"508 1540 W 2ND AVENUE Vancouver, British Columbia"
Vancouver,4999999,0,0,"160 W 39TH AVENUE Vancouver, British Columbia"
Vancouver,1398000,0,0,"4089 ARBUTUS STREET Vancouver, British Columbia"
Vancouver,749000,0,0,"PH13 933 SEYMOUR STREET Vancouver, British Columbia"
Vancouver,2800000,0,0,"6815 FRASER STREET Vancouver, British Columbia"
Vancouver,1049900,0,0,"201 3636 W 39TH AVENUE Vancouver, British Columbia"
Vancouver,3990000,0,0,"2130 W 47TH AVENUE Vancouver, British Columbia"
Vancouver,3498000,0,0,"2911 W 34TH AVENUE Vancouver, British Columbia"
Vancouver,4298000,0,0,"2835 W 31ST AVENUE Vancouver, British Columbia"
Vancouver,3000000,0,0,"3333 E BROADWAY Vancouver, British Columbia"
Vancouver,898000,0,0,"213 5723 BALSAM STREET Vancouver, British Columbia"
Vancouver,-1,3,2.0,EXCELLENT SEMI-RETIREMENT/BUSINESS OPP AND HOUSE IN SASKATCHEWAN
Vancouver,2300000,5,2.0,"2147 E 1ST AVENUE Vancouver, British Columbia"
Vancouver,2500000,7,3.0,"2165 E 1ST AVENUE Vancouver, British Columbia"
Vancouver,5790000,3,4.0,"2302 1233 W CORDOVA STREET Vancouver, British Columbia"
Vancouver,3590000,7,7,"1523 W 59TH AVENUE Vancouver, British Columbia"
Vancouver,678000,1,1.0,"1002 5058 JOYCE STREET Vancouver, British Columbia"
Vancouver,3590000,5,5.0,"4748 DUNBAR STREET Vancouver, British Columbia"
Vancouver,3800000,2,3.0,"27 358 JERVIS MEWS Vancouver, British Columbia"
Vancouver,1898000,3,3.0,"480 W 35TH AVENUE Vancouver, British Columbia"
Vancouver,710000,2,1.0,"304 1562 W 5TH AVENUE Vancouver, British Columbia"
Vancouver,1548000,2,2.0,"5120 CAMBIE STREET Vancouver, British Columbia"
Vancouver,2190000,3,3.0,"401 5118 CAMBIE STREET Vancouver, British Columbia"
Vancouver,1288000,2,3.0,"608 1501 VIDAL STREET SURREY, British Columbia"
Vancouver,2228000,3,3.0,"460 W 35TH AVENUE Vancouver, British Columbia"
Vancouver,1068000,1,2.0,"304 1365 DAVIE STREET Vancouver, British Columbia"
Vancouver,1298800,2,2.0,"334 W 62ND AVENUE Vancouver, British Columbia"
Vancouver,5280000,7,7,"4077 W 40TH AVENUE Vancouver, British Columbia"
Vancouver,1038000,3,2.0,"2703 950 CAMBIE STREET Vancouver, British Columbia"
Vancouver,599000,1,1.0,"808 5058 JOYCE STREET Vancouver, British Columbia"
Vancouver,2438000,0,0,"306 6080 IONA DRIVE Vancouver, British Columbia"
Vancouver,2288000,0,0,"6341 YEW STREET Vancouver, British Columbia"
Vancouver,5498000,0,0,"3402 1550 ALBERNI STREET Vancouver, British Columbia"
Vancouver,2288000,0,0,"6343 YEW STREET Vancouver, British Columbia"
Vancouver,5488000,0,0,"302 323 JERVIS STREET Vancouver, British Columbia"
Vancouver,4748000,0,0,"1349 E 24TH AVENUE Vancouver, British Columbia"
Vancouver,5770000,0,0,"2101 UNION COURT West Vancouver, British Columbia"
Vancouver,6977000,0,0,"2121 UNION COURT West Vancouver, British Columbia"
Vancouver,2200000,0,0,"839 NANAIMO STREET Vancouver, British Columbia"
Vancouver,5980000,0,0,"3741 W 37TH AVENUE Vancouver, British Columbia"
Vancouver,5399888,0,0,"1051 WOLFE AVENUE Vancouver, British Columbia"
Vancouver,5750000,0,0,"577 W 28TH AVENUE Vancouver, British Columbia"
Vancouver,3888000,0,0,"4343 W 12TH AVENUE Vancouver, British Columbia"
Vancouver,5500000,0,0,"1802 323 JERVIS STREET Vancouver, British Columbia"
Vancouver,6977000,0,0,"2111 UNION COURT West Vancouver, British Columbia"
Vancouver,2598800,0,0,"803 885 CAMBIE STREET Vancouver, British Columbia"
Vancouver,1780000,0,0,"1903 885 CAMBIE STREET Vancouver, British Columbia"
Vancouver,2345000,0,0,"1902 738 BROUGHTON STREET Vancouver, British Columbia"
Vancouver,1918800,0,0,"1802 885 CAMBIE STREET Vancouver, British Columbia"
Vancouver,1125000,0,0,"901 1318 HOMER STREET Vancouver, British Columbia"
Vancouver,689000,0,0,"1201 668 CITADEL PARADE Vancouver, British Columbia"
Vancouver,788900,0,0,"2005 520 COMO LAKE AVENUE Coquitlam, British Columbia"
Vancouver,-1,3,2.0,EXCELLENT SEMI-RETIREMENT/BUSINESS OPP AND HOUSE IN SASKATCHEWAN
Vancouver,1299900,2,2.0,"202 555 JERVIS STREET Vancouver, British Columbia"
Vancouver,1295900,7,7,House for sale in kamloops bc.
Vancouver,369000,1,1.0,"605 138 E HASTINGS STREET Vancouver, British Columbia"
Vancouver,1050000,2,2.0,"2205 1238 MELVILLE STREET Vancouver, British Columbia"
Vancouver,898000,2,2.0,"1705 8538 RIVER DISTRICT CROSSING Vancouver, British Columbia"
Vancouver,799000,2,2.0,"1501 551 AUSTIN AVENUE Coquitlam, British Columbia"
Vancouver,1588888,5,4.0,"2430 E 41ST AVENUE Vancouver, British Columbia"
Vancouver,628800,1,1.0,"708 5058 JOYCE STREET Vancouver, British Columbia"
Vancouver,1448000,2,2.0,"2001 89 NELSON STREET Vancouver, British Columbia"
Vancouver,2649000,3,3.0,"801 185 VICTORY SHIP WAY North Vancouver, British Columbia"
Vancouver,3480000,3,1.0,"2016 W 48TH AVENUE Vancouver, British Columbia"
Vancouver,1150000,2,2.0,"613 4101 YEW STREET Vancouver, British Columbia"
Vancouver,858800,2,2.0,"302 15165 THRIFT AVENUE SURREY, British Columbia"
Vancouver,769000,1,1.0,"515 180 E 2ND AVENUE Vancouver, British Columbia"
Vancouver,1980000,2,2.0,"2205 885 CAMBIE STREET Vancouver, British Columbia"
Vancouver,723000,2,2.0,"401 691 NORTH ROAD Coquitlam, British Columbia"
Vancouver,1050000,2,2.0,"2004 1088 QUEBEC STREET Vancouver, British Columbia"
Vancouver,2088888,3,3.0,"3207 1111 RICHARDS STREET Vancouver, British Columbia"
Vancouver,2200000,0,0,"831 NANAIMO STREET Vancouver, British Columbia"
Vancouver,888000,0,0,"801 2435 KINGSWAY Vancouver, British Columbia"
Vancouver,6880000,0,0,"4670 PICCADILLY SOUTH West Vancouver, British Columbia"
Vancouver,5768000,0,0,"5748 SELKIRK STREET Vancouver, British Columbia"
Vancouver,1980000,0,0,"5861 MARINE DRIVE West Vancouver, British Columbia"
Vancouver,1880000,0,0,"5692 KNIGHT STREET Vancouver, British Columbia"
Vancouver,2600000,0,0,"301 1789 DAVIE STREET Vancouver, British Columbia"
Vancouver,4389000,0,0,"TH23 1281 W CORDOVA STREET Vancouver, British Columbia"
Vancouver,1299000,0,0,"301 1032 NICOLA STREET Vancouver, British Columbia"
Vancouver,6780000,0,0,"2366 GALT STREET Vancouver, British Columbia"
Vancouver,2998000,0,0,"609 ARROW LANE Coquitlam, British Columbia"
Vancouver,1890000,0,0,"1102 1550 ALBERNI STREET Vancouver, British Columbia"
Vancouver,929900,0,0,"303 189 NATIONAL AVENUE Vancouver, British Columbia"
Vancouver,4780000,0,0,"3191 W 35TH AVENUE Vancouver, British Columbia"
Vancouver,2890000,0,0,"2411 TURNER STREET Vancouver, British Columbia"
Vancouver,1899999,0,0,"405 3639 W 16TH AVENUE Vancouver, British Columbia"
Vancouver,4180000,0,0,"2789 W 39TH AVENUE Vancouver, British Columbia"
Vancouver,290000,0,0,"200 2428 E BROADWAY STREET Vancouver, British Columbia"
Vancouver,2888000,0,0,"1388 MADORE Coquitlam, British Columbia"
Vancouver,4988000,0,0,"3828 FRASER STREET Vancouver, British Columbia"
Vancouver,4400000,0,0,"195 W 41ST AVENUE Vancouver, British Columbia"
Vancouver,3035000,0,0,"704 DELESTRE AVENUE Coquitlam, British Columbia"
Vancouver,-1,3,2.0,EXCELLENT SEMI-RETIREMENT/BUSINESS OPP AND HOUSE IN SASKATCHEWAN
Vancouver,2985000,7,4.0,"233 W 8TH AVENUE Vancouver, British Columbia"
Vancouver,2290000,3,2.0,"1044 ALDERSON AVENUE Coquitlam, British Columbia"
Vancouver,754800,1,1.0,"3107 928 BEATTY STREET Vancouver, British Columbia"
Vancouver,2300000,7,4.0,"2211 E 1ST AVENUE Vancouver, British Columbia"
Vancouver,2790000,3,2.0,"210 BERNATCHEY STREET Coquitlam, British Columbia"
Vancouver,5750000,7,3.0,"6218 OAK STREET Vancouver, British Columbia"
Vancouver,5750000,2,1.0,"6230 OAK STREET Vancouver, British Columbia"
Vancouver,1629900,2,2.0,"2026 E 32ND AVENUE Vancouver, British Columbia"
Vancouver,998000,7,4.0,"8 SENNOK CRESCENT Vancouver, British Columbia"
Vancouver,1855000,5,4.0,Commercial Zoned Income Property House in Revelstoke BC
Vancouver,1899000,3,5.0,Penticton House for sale
Vancouver,406200,1,1.0,"605 1850 COMOX STREET Vancouver, British Columbia"
